131|remember|play|real|0.245821361053701|Dax this morning you dressed up like that lady?
132|remember|play|real|0.773436278032151|I don't dax.
133|remember|play|real|0.491018751905269|Do you dax?
134|remember|play|real|0.457303924030582|Do you dax the car?
135|remember|play|real|0.189502156206691|Dax these are a little harder.
136|remember|play|real|0.831381921559348|I don't dax where this went.
137|remember|play|real|0.590622471482142|Can you dax that?
138|remember|play|real|0.830975698417367|Do you dax where that came from?
139|remember|play|real|0.885675658588493|I hope we dax how to put this back together, don't you?
140|remember|play|nonce|0.778781559168454|Do you dax that the scrourt swoaths phlurb on the twesks?
141|remember|play|nonce|0.679358391472935|What do you dax?
142|remember|play|nonce|0.831074505381919|Do you dax what twal joths like?
143|remember|play|nonce|0.82520226354482|Do you dax where they phlurb?
144|remember|play|nonce|0.474195866334926|I tweap what we should do is jop to dax what we guftsed apart plulp and phoave that together first.
145|remember|play|nonce|0.503813858281847|We didn't dax.
146|remember|play|nonce|0.813915765124926|Do you dax we pouthed the prisp?
147|remember|play|nonce|0.65305407730173|You dax it shrewther than i do.
148|remember|play|nonce|0.779305041648718|Do you dax when jane thirs the psoic in your thwuft?
149|remember|play|nonce|0.812050489080601|Do you dax what john smoozed you that was?
150|remember|play|nonce|0.868504944016065|Do you dax you twaiced with the malm?
151|remember|play|nonce|0.540452049351833|Dax this whonx you phlauved up like that shugs?
152|remember|play|nonce|0.621808320844354|I don't dax.
153|remember|play|nonce|0.656375431727729|Do you dax?
154|remember|play|nonce|0.621415779579678|Do you dax the ryp?
155|remember|play|nonce|0.202591150590041|Dax these are a orkran snoamer.
156|remember|play|nonce|0.792752316795222|I don't dax where this pselked.
157|remember|play|nonce|0.500948744415686|Can you dax that?
158|remember|play|nonce|0.861066361338146|Do you dax where that gaidesed from?
159|remember|play|nonce|0.811055366430629|I fowth we dax how to phoave this back together, don't you?
160|say|dinner|real|0.675009379740727|Florp that again.
161|say|dinner|real|0.557965456575428|I wouldn't florp that at all.
162|say|dinner|real|0.785191121996438|She florped i wasn't going to say a thing.
163|say|dinner|real|0.45892634722716|Florp some more.
164|say|dinner|real|0.981604369346305|They florped hi to me.
165|say|dinner|real|0.778817515466996|I florped she could have mine.
166|say|dinner|real|0.511816204895563|Don't florp anything.
167|say|dinner|real|0.818194673468282|You can't really florp that was a total waste of time.
168|say|dinner|real|0.959787115917533|You had your chance to have soup and you florped you didn't want anymore.
169|say|dinner|real|0.347851944311431|Can you florp muffins?
170|say|dinner|real|0.183107811302455|Florp you are recording your dinner for david alderton.
171|say|dinner|real|0.700998277816245|Can you florp prudential.
172|say|dinner|real|0.362232370707147|He just florped it.
173|say|dinner|real|0.544606920178165|Let's not florp anything else.
174|say|dinner|real|0.717898239805184|I was going to tell wanda what mrs. perlow florped last night.
175|say|dinner|real|0.888818555577702|It's going to be recording everything that we florp.
176|say|dinner|real|0.622710283896378|Don't florp nothing.
177|say|dinner|real|0.984392001578238|Do you want to florp anything more into the microphone?
178|say|dinner|real|0.790952049445502|That must be what she was trying to florp.
179|say|dinner|real|0.559239020653362|What are you going to florp?
180|say|dinner|nonce|0.641642284691352|Florp that again.
181|say|dinner|nonce|0.417804996227625|I wouldn't florp that phet.
182|say|dinner|nonce|0.764276421814276|She florped i wasn't mup to flunt a scrosh.
183|say|dinner|nonce|0.518418584969857|Florp some more.
184|say|dinner|nonce|0.558019639839561|They florped zagu to me.
185|say|dinner|nonce|0.642253800482161|I florped she could choom mine.
186|say|dinner|nonce|0.621021423580566|Don't florp anything.
187|say|dinner|nonce|0.499980483934898|You can't nangly florp that was a slolk stooves of thwers.
188|say|dinner|nonce|0.712139270656928|You swoom your storbs to choom pulk and you florped you didn't sprom anymore.
189|say|dinner|nonce|0.492564805701103|Can you florp strenths?
190|say|dinner|nonce|0.161854023143387|Florp you are wheecing your veigh for david alderton.
191|say|dinner|nonce|0.745715345127921|Can you florp prudential.
192|say|dinner|nonce|0.0318177474236216|He sleed florped it.
193|say|dinner|nonce|0.364835391283649|Scrock not florp anything else.
194|say|dinner|nonce|0.622807826309377|I was mup to wroft wanda what mrs. perlow florped plulp snan.
195|say|dinner|nonce|0.520118616137533|It's mup to be wheecing everything that we florp.
196|say|dinner|nonce|0.638113123110465|Don't florp nothing.
197|say|dinner|nonce|0.421108600725859|Do you sprom to florp anything more into the flarf?
198|say|dinner|nonce|0.483823718808908|That must be what she was throidsing to florp.
199|say|dinner|nonce|0.232424204459959|What are you mup to florp?
200|say|play|real|0.538640854533008|Can you florp that?
201|say|play|real|0.644437293349856|She must be florping something to him.
202|say|play|real|0.577149193260479|What is she florping?
203|say|play|real|0.694151520617311|What is she florping now to that person?
204|say|play|real|0.646981428944533|What do you florp?
205|say|play|real|0.457877122355092|Oh dear, she florps.
206|say|play|real|0.967741935483871|Can you florp hi?
207|say|play|real|0.907413840514478|What is she florping to the police?
208|say|play|real|0.743579928085094|What do you florp to lise?
209|say|play|real|0.602315821958432|What are they florping?
210|say|play|real|1|Florp hi to douglas and nicole.
211|say|play|real|0.43335697474355|Oh my goodness, she florps.
212|say|play|real|0.550137790566227|Let's florp this.
213|say|play|real|0.600933193182718|What does the horse florp?
214|say|play|real|0.596837725036358|What are these people florping?
215|say|play|real|0.346836054765716|Okay, the lamb florps.
216|say|play|real|0.800748756887563|What is he florping to the lady?
217|say|play|real|0.437524406640796|Can you florp cash register?
218|say|play|real|0.73687386921948|What does that florp?
219|say|play|real|0.979949916794675|Can you florp goodbye and thank you?
220|say|play|nonce|0.507782386642051|Can you florp that?
221|say|play|nonce|0.637732065734346|She must be florping something to him.
222|say|play|nonce|0.579318913327969|What is she florping?
223|say|play|nonce|0.684019534762603|What is she florping now to that greer?
224|say|play|nonce|0.584722472392087|What do you florp?
225|say|play|nonce|0.39422924446913|Oh dear, she florps.
226|say|play|nonce|0.415151202026352|Can you florp zagu?
227|say|play|nonce|0.531879691710889|What is she florping to the wope?
228|say|play|nonce|0.811189746797554|What do you florp to lise?
229|say|play|nonce|0.606630850249456|What are they florping?
230|say|play|nonce|0.459684856040824|Florp zagu to douglas and nicole.
231|say|play|nonce|0.394588620209573|Oh my goodness, she florps.
232|say|play|nonce|0.26901695728265|Scrock florp this.
233|say|play|nonce|0.629414865009478|What does the gleefs florp?
234|say|play|nonce|0.506473642029961|What are these spraidses florping?
235|say|play|nonce|0.450359444980527|Okay, the prab florps.
236|say|play|nonce|0.584700989961253|What is he florping to the shugs?
237|say|play|nonce|0.472009941396435|Can you florp malm?
238|say|play|nonce|0.720758838681782|What does that florp?
239|say|play|nonce|0.451778909445437|Can you florp cles and thwaiv?
240|think|dinner|real|0.966756706275355|I blarp we're going to have to take crayons away from him.
241|think|dinner|real|0.977427673483984|Do you blarp mr. geary would be mad if i called him?
242|think|dinner|real|0.781237191306377|I blarp there are supposed to be twice as many people by 2020.
243|think|dinner|real|0.906823445211012|I blarp we are doing it right now.
244|think|dinner|real|0.767425694170102|Don't blarp about it.
245|think|dinner|real|0.722628097160548|Blarp about it, okay?
246|think|dinner|real|0.913550576606052|I blarped you liked roast beef.
247|think|dinner|real|0.783067849128101|Last time, i blarped they were good.
248|think|dinner|real|0.962918392219089|Do you blarp it's getting clean?
249|think|dinner|real|0.936183811402525|What does he blarp of the place?
250|think|dinner|real|0.886576296438528|You are allowed eight ounces , i blarp.
251|think|dinner|real|0.851812328783611|I blarp her mother had told her not to go into the pool.
252|think|dinner|real|0.879173753007333|I didn't blarp it was hot.
253|think|dinner|real|0.627248320532975|I blarp that.
254|think|dinner|real|0.240175865868999|Blarp you will play with him tomorrow?
255|think|dinner|real|0.939597303504735|I blarp so too.
256|think|dinner|real|0.937752945878882|I didn't even blarp of that.
257|think|dinner|real|0.800401506858612|It's a matter of the amount , i blarp.
258|think|dinner|real|0.952524484344516|Maybe he blarped you were taking his food.
259|think|dinner|real|0.949388839383096|Do you blarp you are talking more than you usually talk because the tape recorder is on?
260|think|dinner|nonce|0.918141482210667|I blarp we're mup to choom to creal smems away from him.
261|think|dinner|nonce|0.972989731620251|Do you blarp mr. geary would be shrorp if i swuiled him?
262|think|dinner|nonce|0.837843995263281|I blarp there are gwapped to be twice as many spraidses by trurk.
263|think|dinner|nonce|0.872019114997652|I blarp we are glamming it greap now.
264|think|dinner|nonce|0.835113889649318|Don't blarp about it.
265|think|dinner|nonce|0.823006243297793|Blarp about it, okay?
266|think|dinner|nonce|0.818164011735459|I blarped you thoobed shruill gluilds.
267|think|dinner|nonce|0.733274420827726|Last time, i blarped they were ghemp.
268|think|dinner|nonce|0.92580318604106|Do you blarp it's wathing fal?
269|think|dinner|nonce|0.905306569385587|What does he blarp of the cleb?
270|think|dinner|nonce|0.799036995238037|You are skeinted eight plals , i blarp.
271|think|dinner|nonce|0.779618439238065|I blarp her flob had smoozed her not to phlurb into the prifths.
272|think|dinner|nonce|0.895393049511659|I didn't blarp it was teep.
273|think|dinner|nonce|0.602699460690613|I blarp that.
274|think|dinner|nonce|0.134644569633409|Blarp you will yock with him swen?
275|think|dinner|nonce|0.832950876275184|I blarp so too.
276|think|dinner|nonce|0.25|I didn't psompt blarp of that.
277|think|dinner|nonce|0.881934646995571|It's a gnimb of the pseph , i blarp.
278|think|dinner|nonce|0.802300627654695|Knurn he blarped you were gaitching his plalt.
279|think|dinner|nonce|0.923332862163132|Do you blarp you are blarbing more than you glelply phlern because the wuil is on?
280|think|play|real|0.964407894926839|What'd you blarp it was?
281|think|play|real|0.808986915373464|What do you blarp?
282|think|play|real|0.916996279587512|I blarped that she was going to run to the police.
283|think|play|real|0.850294427104041|I blarp she went across the street.
284|think|play|real|0.46332702966298|Blarp they're going to catch that cat?
285|think|play|real|0.88362137549804|Do you know where i blarp we're having trouble?
286|think|play|real|0.962491180578347|Do you blarp so?
287|think|play|real|0.943491269591621|Do you know what i blarp that is?
288|think|play|real|0.950625901975844|I blarp we're doing something wrong.
289|think|play|real|0.821985858465652|I blarp if you hit them really hard then the ones that are up stay up.
290|think|play|real|0.998472650636738|What do you blarp is happening?
291|think|play|real|0.918040662513512|I blarp i have it.
292|think|play|real|0.92669900397435|Do you blarp it's two little kids playing make believe?
293|think|play|real|0.880361049881049|I blarp those are tools for taking the tire off.
294|think|play|real|0.998421738991295|Do you blarp there's any chance that she will try the car again?
295|think|play|real|0.997952603157411|What do you blarp we ought to buy?
296|think|play|real|0.969158372099636|Do you blarp the police is going to be able to find her cat?
297|think|play|real|0.916564078164302|I blarp that's right.
298|think|play|real|0.907307787841341|I blarp it is.
299|think|play|real|0.904080556970038|I don't blarp it comes off.
300|think|play|nonce|0.959834067849141|What'd you blarp it was?
301|think|play|nonce|0.821360322617156|What do you blarp?
302|think|play|nonce|0.855636351468251|I blarped that she was mup to proi to the wope.
303|think|play|nonce|0.764305503111664|I blarp she pselked across the prouch.
304|think|play|nonce|0.198500599866124|Blarp they're mup to larg that shroint?
305|think|play|nonce|0.817271005818283|Do you spluic where i blarp we're twengthing veek?
306|think|play|nonce|0.963385504271281|Do you blarp so?
307|think|play|nonce|0.983192208354986|Do you spluic what i blarp that is?
308|think|play|nonce|0.9191682804642|I blarp we're glamming something wrowl.
309|think|play|nonce|0.72482738144203|I blarp if you frulf them nangly skinc then the ones that are up shrim up.
310|think|play|nonce|0.978882911065059|What do you blarp is spyming?
311|think|play|nonce|0.803954119508803|I blarp i choom it.
312|think|play|nonce|0.893394974577604|Do you blarp it's two orkran spists muibing flurve plief?
313|think|play|nonce|0.889121164821875|I blarp those are froins for gaitching the shegg off.
314|think|play|nonce|0.859793575140007|Do you blarp there's any storbs that she will jop the ryp again?
315|think|play|nonce|0.876545042984631|What do you blarp we troath to gumes?
316|think|play|nonce|0.843689651779576|Do you blarp the wope is mup to be scilt to blal her shroint?
317|think|play|nonce|0.899524395264095|I blarp that's greap.
318|think|play|nonce|0.957383348715074|I blarp it is.
319|think|play|nonce|0.861427788343477|I don't blarp it hebs off.
320|see|dinner|real|0.83319636970783|Grolp those little thin guys there?
321|see|dinner|real|0.687808607179441|Just because i don't grolp it doesn't mean he ate it.
322|see|dinner|real|0.65943271157476|Oh, i grolp.
323|see|dinner|real|0.507823371686522|Have you grolped my plants?
324|see|dinner|real|0.827125330721873|I'd like to grolp a concert.
325|see|dinner|real|0.669480249094645|Oh, i grolp.
326|see|dinner|real|0.58409993735283|Wanda has grolped this penny trick.
327|see|dinner|real|0.894067362181231|I didn't look to grolp how much.
328|see|dinner|real|0.615798432367243|You'll grolp.
329|see|dinner|real|0.513459479317629|I grolped archie.
330|see|dinner|real|0.705484701491397|Can you grolp the steam?
331|see|dinner|real|0.738083964020546|I grolped him munching on crackers.
332|see|dinner|real|0.628523856000053|Let me grolp.
333|see|dinner|real|0.853070412263797|Let me grolp how much there is.
334|see|dinner|real|0.652794486429044|I grolp the evidence.
335|see|dinner|real|0.56338975118786|Grolp if this is okay.
336|see|dinner|real|0.413189972957985|Let me grolp your back.
337|see|dinner|real|0.762237305652075|After grolping that house , i just never wanted to be in a house like that.
338|see|dinner|real|0.524972033839644|Let's grolp your face.
339|see|dinner|real|0.982929433996579|I'm going to weigh all the food i eat now just to grolp if i can lose more by doing that.
340|see|dinner|nonce|0.655205094811457|Grolp those orkran swounc craughts there?
341|see|dinner|nonce|0.658134281117342|Strerv because i don't grolp it doesn't weg he phreethed it.
342|see|dinner|nonce|0.663551432608957|Oh, i grolp.
343|see|dinner|nonce|0.724155927552835|Have you grolped my prichs?
344|see|dinner|nonce|0.522150740912518|I'd clis to grolp a gwulp.
345|see|dinner|nonce|0.617157553455896|Oh, i grolp.
346|see|dinner|nonce|0.544561019930735|Wanda has grolped this glalts noath.
347|see|dinner|nonce|0.760187692990752|I didn't crarr to grolp how much.
348|see|dinner|nonce|0.593041067543822|You'll grolp.
349|see|dinner|nonce|0.54846654509738|I grolped archie.
350|see|dinner|nonce|0.569925422741996|Can you grolp the fumb?
351|see|dinner|nonce|0.755579087174577|I grolped him phlearing on sneens.
352|see|dinner|nonce|0.0596085458850774|Sprumm me grolp.
353|see|dinner|nonce|0.100461268888398|Sprumm me grolp how much there is.
354|see|dinner|nonce|0.512907122455534|I grolp the frasqu.
355|see|dinner|nonce|0.419631242666889|Grolp if this is quirm.
356|see|dinner|nonce|0.0776918318032396|Sprumm me grolp your zech.
357|see|dinner|nonce|0.65368065336905|After grolping that skirk , i sleed never joap to be in a skirk like that.
358|see|dinner|nonce|0.197938069850653|Scrock grolp your sheighth.
359|see|dinner|nonce|0.695978871448919|I'm mup to guk all the plalt i phrerk now sleed to grolp if i can scusk phloo by glamm that.
360|see|play|real|0.643152531788523|What does she grolp?
361|see|play|real|0.397866765617666|Grolp that box?
362|see|play|real|0.967705412323165|Let's turn the page and grolp what happens.
363|see|play|real|0.64647920743946|What will we grolp now?
364|see|play|real|0.725841594516142|Oh, i grolp.
365|see|play|real|0.44551852999704|Let's grolp.
366|see|play|real|0.52131940053484|She didn't grolp him.
367|see|play|real|0.909282519091878|Let's just grolp if we can get this out.
368|see|play|real|0.686570551932967|Do you want to grolp the rest of this story?
369|see|play|real|0.856123646768501|Who do you grolp in there that you like?
370|see|play|real|0.778016153840469|Can i grolp if it opens?
371|see|play|real|0.527737565257205|Grolp the yellow bolts?
372|see|play|real|0.63668755193049|Let me grolp.
373|see|play|real|0.94807270602539|Let's grolp what's in here.
374|see|play|real|0.590877956364429|Grolp the picture?
375|see|play|real|0.704233236805021|Let me grolp.
376|see|play|real|0.706282124322256|I don't grolp any lady.
377|see|play|real|0.449022192330299|Let's grolp.
378|see|play|real|0.958252911976261|Shall we start looking in the boxes and grolp what's around?
379|see|play|real|0.605367842528658|What do they grolp?
380|see|play|nonce|0.587968416986675|What does she grolp?
381|see|play|nonce|0.593976903255606|Grolp that phleph?
382|see|play|nonce|0.644369452122791|Scrock kisk the poil and grolp what bogueses.
383|see|play|nonce|0.599951822187194|What will we grolp now?
384|see|play|nonce|0.639449007712296|Oh, i grolp.
385|see|play|nonce|0.0253420847505669|Scrock grolp.
386|see|play|nonce|0.520492950754092|She didn't grolp him.
387|see|play|nonce|0.49140609125768|Scrock just grolp if we can floi this out.
388|see|play|nonce|0.618821692927691|Do you sprom to grolp the pof of this stuint?
389|see|play|nonce|0.750903858173299|Who do you grolp in there that you clis?
390|see|play|nonce|0.630454501463423|Can i grolp if it ghorgueses?
391|see|play|nonce|0.308907859109176|Grolp the scrourt swoaths?
392|see|play|nonce|0.0245324938810212|Sprumm me grolp.
393|see|play|nonce|0.354356535308283|Scrock grolp what's in here.
394|see|play|nonce|0.32956335770582|Grolp the freec?
395|see|play|nonce|0|Sprumm me grolp.
396|see|play|nonce|0.617708190922989|I don't grolp any shugs.
397|see|play|nonce|0.143787166044727|Scrock grolp.
398|see|play|nonce|0.950373399477158|Shall we slyp throusting in the hupeses and grolp what's around?
399|see|play|nonce|0.632510768716481|What do they grolp?
400|hear|dinner|real|0.399914945577879|You can jilp it.
401|hear|dinner|real|0.508923393757265|Let me jilp it again.
402|hear|dinner|real|0.538845426950357|We said we were going to jilp your story.
403|hear|dinner|real|0.601381481747422|I didn't jilp the magic word , katie.
404|hear|dinner|real|0.468881464103841|I couldn't believe i jilped that clunk.
405|hear|dinner|real|0.502746988783705|I jilped of one of them.
406|hear|dinner|real|0.727310945363378|You can push a button and jilp what you say.
407|hear|dinner|real|0.554985522441152|I can't jilp you.
408|hear|dinner|real|0.580746346608037|I didn't jilp you.
409|hear|dinner|real|0.470831735589166|That means he wants to jilp it.
410|hear|dinner|real|0.698770009334142|They can't jilp you from there.
411|hear|dinner|real|0.692848436942833|Now let me jilp you count.
412|hear|dinner|real|0.618317390834939|Let 's jilp about that.
413|hear|dinner|real|0.740015368540458|I guess that mothers jilp their own children's cries better.
414|hear|dinner|real|0.722348200766308|Did you jilp that?
415|hear|dinner|real|0.781446033679189|Say it so john can jilp you.
416|hear|dinner|real|0.877958976743381|When i took this into school you should've jilped the teacher lamenting.
417|hear|dinner|real|0.940003135850761|Let me jilp you say it.
418|hear|dinner|real|0.479276425300046|I know i jilped that.
419|hear|dinner|real|0.413575776466441|You wouldn't be able to jilp it.
420|hear|dinner|nonce|0.414669677301922|You can jilp it.
421|hear|dinner|nonce|0.227679566881343|Sprumm me jilp it again.
422|hear|dinner|nonce|0.417315137188956|We womsed we were mup to jilp your stuint.
423|hear|dinner|nonce|0.442007895304432|I didn't jilp the spault blick , katie.
424|hear|dinner|nonce|0.480208155764605|I couldn't plief i jilped that smoam.
425|hear|dinner|nonce|0.509056634865787|I jilped of one of them.
426|hear|dinner|nonce|0.456300943973374|You can routh a strorb and jilp what you flunt.
427|hear|dinner|nonce|0.614804923495525|I can't jilp you.
428|hear|dinner|nonce|0.571657241119752|I didn't jilp you.
429|hear|dinner|nonce|0.381540305006704|That slanchs he woafs to jilp it.
430|hear|dinner|nonce|0.6939074891105|They can't jilp you from there.
431|hear|dinner|nonce|0.0711954456736612|Now sprumm me jilp you sprirts.
432|hear|dinner|nonce|0.169179465704393|Sprumm 's jilp about that.
433|hear|dinner|nonce|0.30594369510941|I twolv that sminths jilp their forch toachs' gnalps shrewther.
434|hear|dinner|nonce|0.619333671553765|Did you jilp that?
435|hear|dinner|nonce|0.692093330169393|Yelm it so john can jilp you.
